line,col,source,char,lib,file,function,optimization,opt,arch,clangversion,type,id,leaks_secret,fixed_upstream
3656,27,"                        c &= (signed char)ctMaskLT((int)i, (int)outLen);",&,wolfssl,wolfcrypt/src/rsa.c,RsaPrivateDecryptEx,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|Ofast--x86-cmov-converter-force-all|Ofast-fglobal-isel|Os-fglobal-isel|O3-fglobal-isel|Os--x86-cmov-converter-force-all|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2-fglobal-isel|Oz--x86-cmov-converter-force-all,flag1,X8664|RISCV,clang20,cjump,648,YES,not_fixed
2662,29,"                    listLen -= min(ENUM_LEN + OPAQUE16_LEN + sniLen, listLen);",-,wolfssl,src/tls.c,TLSX_SNI_GetFromBuffer,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all,flag1,X8664,clang18|clang20,cjump,290,NO,not_fixed
21935,29,"                    padding &= ctMaskLTE((int)i,",&,wolfssl,src/internal.c,ProcessReplyEx,O3--x86-cmov-converter-force-all|Ofast|O2--fast-isel|Oz--fast-isel|Os|O3|Os--x86-cmov-converter-force-all|O3--fast-isel|Ofast--fast-isel|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2|Os--fast-isel|Oz,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,286,YES,wolfssl@aa87b35
9643,24,"            *outSz = 1 + SetLength(outerLen, NULL) + outerLen;",+,wolfssl,wolfcrypt/src/asn.c,wc_EncryptPKCS8Key_ex,Ofast--bonus-inst-threshold=100|Ofast--bonus-inst-threshold=50|O3--bonus-inst-threshold=50|Ofast--aarch64-stress-promote-const|O3--bonus-inst-threshold=100|O3--aarch64-stress-promote-const,flag1,AArch64|RISCV,clang18|clang20,mmem|cjump,295,NO,not_fixed
17346,34,            ASN_CONSTRUCTED : 0) | ASN_CONTEXT_SPECIFIC | number);,|,wolfssl,wolfcrypt/src/asn.c,SetImplicit,Os--aarch64-stress-promote-const|Os--fast-isel|Ofast|O2--fast-isel|O1--fast-isel|O3--fast-isel|O0|O2|Oz|Os|Ofast--aarch64-stress-promote-const|Ofast--fast-isel|O2--aarch64-stress-promote-const|Oz--aarch64-stress-promote-const|O1--aarch64-stress-promote-const|O1|Oz--fast-isel|O3|O3--aarch64-stress-promote-const,levels|flag1,X8664|AArch64|RISCV,clang14|clang18|clang20,mmem|cjump,298,NO,not_fixed
17418,22,            a->dp[i] &=,&,wolfssl,wolfcrypt/src/sp_int.c,_sp_mont_red|sp_mont_red_ex,Oz-fglobal-isel|Oz--lsr-complexity-limit=50|Ofast-fglobal-isel|Oz--unroll-force-peel-count=50|Ofast|Oz--lsr-complexity-limit=100|Oz--inline-call-penalty=-1|O2-fglobal-isel|O2|Oz|Os|O3-fglobal-isel|Os--unroll-force-peel-count=50|O1|O3|Os-fglobal-isel|O1-fglobal-isel|Oz--lsr-preferred-addressing-mode=postindexed|Oz--lsr-setupcost-depth-limit=0,levels|flag1,X8664|MIPS64|MIPS32EL|ARM|AArch64|RISCV,clang18|clang20,mmem|cjump,314,YES,not_fixed
2374,23,            agree_src += (mask & requested_agreeSz);,+,wolfssl,wolfcrypt/src/dh.c,wc_DhAgree_ct,Ofast|O1|Os|O3|O2|Oz,levels,X8664|RISCV,clang14|clang18,cjump,303,YES,wolfssl@aa87b35
2374,32,            agree_src += (mask & requested_agreeSz);,&,wolfssl,wolfcrypt/src/dh.c,wc_DhAgree_ct,Oz-fglobal-isel|Ofast|O1|Ofast-fglobal-isel|Os|O3|O3-fglobal-isel|Os-fglobal-isel|O1-fglobal-isel|O2-fglobal-isel|O2|Oz,levels|flag1,X8664|RISCV,clang20,cjump,647,YES,wolfssl@aa87b35
1069,33,            b &= (unsigned char)~(word32)pastEoc;,~,wolfssl,src/tls.c,TLS_hmac|Hmac_UpdateFinal_CT,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|O2--fast-isel|Oz--fast-isel|O1--fast-isel|Os--x86-cmov-converter-force-all|O3--fast-isel|Ofast--fast-isel|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|Os--fast-isel,flag1,X8664,clang18,cjump,289,YES,wolfssl@aa87b35
144,50,"            b->dp[i] ^= (mp_get_digit(a, (int)i) ^ mp_get_digit(b, (int)i)) & mask;",^,wolfssl,wolfcrypt/src/wolfmath.c,mp_cond_copy,Ofast--unroll-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O3--unroll-count=100|Ofast--unroll-count=50|O2--unroll-count=100|O3--unroll-count=50|O2--unroll-force-peel-count=100,flag1,RISCV,clang14,cjump,536,YES,not_fixed
10812,19,            buf[sz+i] = (byte)(padSz & 0xFF);,+,wolfssl,wolfcrypt/src/asn.c,EncryptContent|wc_PkcsPad,Ofast--prefer-predicate-over-epilogue=predicate-else-scalar-epilogue|O3--prefer-predicate-over-epilogue=predicate-else-scalar-epilogue|O2--prefer-predicate-over-epilogue=predicate-dont-vectorize|O2--prefer-predicate-over-epilogue=predicate-else-scalar-epilogue|O3--prefer-predicate-over-epilogue=predicate-dont-vectorize|Ofast--prefer-predicate-over-epilogue=predicate-dont-vectorize,flag1,X8664|AArch64,clang20,cjump,646,NO,not_fixed
9354,15,            i &= (sp_size_t)(((unsigned int)i >> (sizeof(i) * 8 - 1)) - 1U);,&,wolfssl,wolfcrypt/src/sp_int.c,_sp_mul,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Ofast-fglobal-isel|Os-fglobal-isel|O3-fglobal-isel|Os--x86-cmov-converter-force-all|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2-fglobal-isel|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all,flag1,X8664|RISCV,clang18|clang20,cjump,313,NO,not_fixed
24995,28,            length += (idx - startIdx);,-,wolfssl,wolfcrypt/src/asn.c,wc_GetSubjectPubKeyInfoDerFromCert,O1--x86-cmov-converter-force-all,flag1,X8664,clang18,cjump,299,NO,not_fixed
20977,31,            mac[j] |= started & notEnded & data[i + j];,&,wolfssl,src/internal.c,TimingPadVerify,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|O2--fast-isel|Oz--fast-isel|O1--fast-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3-fglobal-isel|Os--x86-cmov-converter-force-all|O3--fast-isel|Ofast--fast-isel|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2-fglobal-isel|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|Os--fast-isel,flag1,X8664|RISCV,clang18|clang20,cjump,285,YES,wolfssl@aa87b35;wolfssl#9618
18272,18,            mask &= (sp_int_digit)0 - (i < (unsigned int)a->used - 1);,&,wolfssl,wolfcrypt/src/sp_int.c,sp_to_unsigned_bin_len_ct,Oz-fglobal-isel|Ofast|Ofast--aarch64-enable-global-isel-at-O=100|O1|Ofast-fglobal-isel|Os|O3--aarch64-enable-global-isel-at-O=100|O3|O3--aarch64-enable-global-isel-at-O=50|O3-fglobal-isel|Os-fglobal-isel|O3--fast-isel|Ofast--aarch64-enable-global-isel-at-O=50|Ofast--fast-isel|O1-fglobal-isel|O2-fglobal-isel|O2|Oz,levels|flag1,AArch64|RISCV,clang14|clang18|clang20,cjump,535,YES,fixed_before_report:wolfssl#9618
910,37,            out[idx++] = asn[i].tag |,|,wolfssl,wolfcrypt/src/asn.c,SetASN_Items,Oz--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O1--instcombine-max-iterations=0|Os--instcombine-max-iterations=0|O0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0,levels|flag1,RISCV,clang14,cjump,532,NO,not_fixed
10728,22,            outputSz += cipherExtraData(ssl);,+,wolfssl,src/internal.c,SendHandshakeMsg,O1,levels,RISCV,clang14,cjump,502,NO,not_fixed
25770,22,            outputSz += cipherExtraData(ssl);,+,wolfssl,src/internal.c,SendData,O1,levels,RISCV,clang14,cjump,502,NO,not_fixed
9783,33,            ret = (int)inOutIdx + length;,+,wolfssl,wolfcrypt/src/asn.c,ToTraditionalEnc|wc_DecryptPKCS8Key,O1--x86-cmov-converter-force-all|O1--rotation-max-header-size=0|O1--inline-instr-cost=-1|O1--inline-instr-cost=0|O1--inline-call-penalty=-1,flag1,X8664|RISCV,clang18,cjump,296,NO,not_fixed
24544,20,            sendSz += cipherExtraData(ssl);,+,wolfssl,src/internal.c,SendCertificate,O1,levels,RISCV,clang14,cjump,505,NO,not_fixed
1058,57,"            unsigned char atEoc = ctMaskEq(j, eocIndex) & isEocBlock;",&,wolfssl,src/tls.c,TLS_hmac|Hmac_UpdateFinal_CT,O2--unroll-force-peel-count=50|Os--unroll-force-peel-count=100|O2--fast-isel|Oz--fast-isel|O1--fast-isel|Ofast--unroll-force-peel-count=100|O3--fast-isel|Ofast--fast-isel|O3--unroll-force-peel-count=50|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|O3--unroll-force-peel-count=100|Os--fast-isel|O2--unroll-force-peel-count=100,flag1,X8664|RISCV,clang14,cjump,508,YES,wolfssl@aa87b35
1059,59,"            unsigned char pastEoc = ctMaskGT(j, eocIndex) & isEocBlock;",&,wolfssl,src/tls.c,TLS_hmac|Hmac_UpdateFinal_CT,Oz-fglobal-isel|Oz--fast-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3-fglobal-isel|O1-fglobal-isel|O2-fglobal-isel|Oz--x86-cmov-converter-force-all,flag1,X8664|RISCV,clang20,cjump,645,YES,wolfssl@aa87b35
7398,23,            w         += a->dp[i] & mask_a;,+,wolfssl,wolfcrypt/src/sp_int.c,sp_div_2_mod_ct,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,534,YES,wolfssl#9618
7398,35,            w         += a->dp[i] & mask_a;,&,wolfssl,wolfcrypt/src/sp_int.c,sp_div_2_mod_ct,Oz-fglobal-isel|Ofast|O1|Ofast-fglobal-isel|Os|O3|O3-fglobal-isel|Os-fglobal-isel|O1-fglobal-isel|O2-fglobal-isel|O2|Oz,levels|flag1,X8664|RISCV,clang20,cjump,649,YES,wolfssl#9618
8107,35,            w         += a->dp[i] & mask_a;,&,wolfssl,wolfcrypt/src/sp_int.c,sp_addmod_ct,Os--unroll-force-peel-count=50|O3--unroll-force-peel-count=50|Oz--unroll-force-peel-count=50|O2--unroll-force-peel-count=50,flag1,X8664,clang20,cjump,650,YES,not_fixed
8108,35,            w         += b->dp[i] & mask_b;,&,wolfssl,wolfcrypt/src/sp_int.c,sp_addmod_ct,Os--unroll-force-peel-count=50|O3--unroll-force-peel-count=50|Oz--unroll-force-peel-count=50|O2--unroll-force-peel-count=50,flag1,X8664,clang20,cjump,651,YES,not_fixed
7396,35,            w         += m->dp[i] & mask;,&,wolfssl,wolfcrypt/src/sp_int.c,sp_div_2_mod_ct,Oz-fglobal-isel|Ofast|Os-fglobal-isel|O3|O1-fglobal-isel|O2-fglobal-isel,levels|flag1,X8664|MIPS64|MIPS32EL|ARM|RISCV|AArch64,clang18|clang20,cjump,311,YES,not_fixed
8164,35,            w         -= m->dp[i] & mask;,&,wolfssl,wolfcrypt/src/sp_int.c,sp_addmod_ct,Oz|Oz-fglobal-isel|O1|Os|Os-fglobal-isel|Ofast--unswitch-threshold=0|Ofast--unswitch-num-initial-unscaled-candidates=-1|O1-fglobal-isel|O2-fglobal-isel|O2|O3--unswitch-num-initial-unscaled-candidates=-1|O3--unswitch-threshold=0,levels|flag1,X8664|RISCV,clang20,cjump,652,YES,not_fixed
485,54,"        XorWordsOut(&tpo.wp, &tpb.wp, &tpm.wp, count >> WOLFSSL_WORD_SIZE_LOG2);",>,wolfssl,wolfcrypt/src/chacha.c,wc_Chacha_Process,O1--x86-cmov-converter-force-all|Os--x86-cmov-converter-force-all,flag1,X8664,clang18|clang20,cjump,300,NO,not_fixed
1922,34,        e |= (word32)(t[lo0 + i] & ((word32)0 - (((word32)hi0 - 0x01) >> 31))),&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|GetTable8_4,Oz-fglobal-isel|Ofast|O1|Ofast-fglobal-isel|Os|O3|O3-fglobal-isel|Os-fglobal-isel|O1-fglobal-isel|O2-fglobal-isel|O2|Oz,levels|flag1,RISCV,clang14|clang20,cjump,528,YES,not_fixed
1925,34,        e |= (word32)(t[lo1 + i] & ((word32)0 - (((word32)hi1 - 0x01) >> 31))),&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|GetTable8_4,Oz-fglobal-isel|Ofast|O1|Ofast-fglobal-isel|Os|O3|O3-fglobal-isel|Os-fglobal-isel|O1-fglobal-isel|O2-fglobal-isel|O2|Oz,levels|flag1,RISCV,clang14|clang20,cjump,529,YES,not_fixed
1928,34,        e |= (word32)(t[lo2 + i] & ((word32)0 - (((word32)hi2 - 0x01) >> 31))),&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|GetTable8_4,Oz-fglobal-isel|Ofast|O1|Ofast-fglobal-isel|Os|O3|O3-fglobal-isel|Os-fglobal-isel|O1-fglobal-isel|O2-fglobal-isel|O2|Oz,levels|flag1,RISCV,clang14|clang20,cjump,530,YES,not_fixed
1931,34,        e |= (word32)(t[lo3 + i] & ((word32)0 - (((word32)hi3 - 0x01) >> 31))),&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|GetTable8_4,Oz-fglobal-isel|Ofast|O1|Ofast-fglobal-isel|Os|O3|O3-fglobal-isel|Os-fglobal-isel|O1-fglobal-isel|O2-fglobal-isel|O2|Oz,levels|flag1,RISCV,clang14|clang20,cjump,531,YES,not_fixed
1792,11,        e |= t[lo + i] & ((word32)0 - (((word32)hi - 0x01) >> 31));,|,wolfssl,wolfcrypt/src/aes.c,wc_AesSetKey|GetTable,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,510,YES,not_fixed
1792,24,        e |= t[lo + i] & ((word32)0 - (((word32)hi - 0x01) >> 31));,&,wolfssl,wolfcrypt/src/aes.c,wc_AesSetKey|GetTable,Oz-fglobal-isel|Ofast|O2--unroll-force-peel-count=50|Os--unroll-force-peel-count=100|O2--unroll-count=50|Ofast-fglobal-isel|Os--unroll-count=100|Oz--unroll-count=50|O3|Os-fglobal-isel|O3-fglobal-isel|Os--unroll-count=50|O2--unroll-count=100|Os--unroll-force-peel-count=50|O1-fglobal-isel|O2-fglobal-isel|Oz--unroll-count=100|O2--unroll-force-peel-count=100,levels|flag1,RISCV,clang14|clang20,cjump,511,YES,not_fixed
1862,12,        e0 |= t[lo0 + i] & ((word32)0 - (((word32)hi0 - 0x01) >> 31));,|,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|GetTable_Multi,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,512,YES,not_fixed
1862,26,        e0 |= t[lo0 + i] & ((word32)0 - (((word32)hi0 - 0x01) >> 31));,&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|GetTable_Multi,Oz-fglobal-isel|Ofast-fglobal-isel|Os--unroll-count=100|Oz--unroll-count=50|O2--unroll-count=100|O3--unroll-force-peel-count=50|O3--unroll-count=50|O2--unroll-force-peel-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2-fglobal-isel|Ofast--unroll-count=100|O2--unroll-force-peel-count=50|O3--unroll-count=100|O3-fglobal-isel|Ofast--unroll-count=50|Os--unroll-count=50|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|Ofast--unroll-force-peel-count=100|O3--unroll-force-peel-count=100|Oz--unroll-count=100|Os-fglobal-isel|O1-fglobal-isel,flag1,RISCV,clang14|clang20,cjump,513,YES,not_fixed
1894,12,        e0 |= t[lo0 + i] & ((word32)0 - (((word32)hi0 - 0x01) >> 31));,|,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|XorTable_Multi,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,512,YES,not_fixed
1894,26,        e0 |= t[lo0 + i] & ((word32)0 - (((word32)hi0 - 0x01) >> 31));,&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|XorTable_Multi,Oz-fglobal-isel|Ofast-fglobal-isel|Os--unroll-count=100|Oz--unroll-count=50|O2--unroll-count=100|O3--unroll-force-peel-count=50|O3--unroll-count=50|O2--unroll-force-peel-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2-fglobal-isel|Ofast--unroll-count=100|O2--unroll-force-peel-count=50|O3--unroll-count=100|O3-fglobal-isel|Ofast--unroll-count=50|Os--unroll-count=50|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|Ofast--unroll-force-peel-count=100|O3--unroll-force-peel-count=100|Oz--unroll-count=100|Os-fglobal-isel|O1-fglobal-isel,flag1,RISCV,clang14|clang20,cjump,513,YES,not_fixed
1864,12,        e1 |= t[lo1 + i] & ((word32)0 - (((word32)hi1 - 0x01) >> 31));,|,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|GetTable_Multi,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,514,YES,not_fixed
1864,26,        e1 |= t[lo1 + i] & ((word32)0 - (((word32)hi1 - 0x01) >> 31));,&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|GetTable_Multi,Oz-fglobal-isel|Ofast-fglobal-isel|Os--unroll-count=100|Oz--unroll-count=50|O2--unroll-count=100|O3--unroll-force-peel-count=50|O3--unroll-count=50|O2--unroll-force-peel-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2-fglobal-isel|Ofast--unroll-count=100|O2--unroll-force-peel-count=50|O3--unroll-count=100|O3-fglobal-isel|Ofast--unroll-count=50|Os--unroll-count=50|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|Ofast--unroll-force-peel-count=100|O3--unroll-force-peel-count=100|Oz--unroll-count=100|Os-fglobal-isel|O1-fglobal-isel,flag1,RISCV,clang14|clang20,cjump,515,YES,not_fixed
1896,12,        e1 |= t[lo1 + i] & ((word32)0 - (((word32)hi1 - 0x01) >> 31));,|,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|XorTable_Multi,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,514,YES,not_fixed
1896,26,        e1 |= t[lo1 + i] & ((word32)0 - (((word32)hi1 - 0x01) >> 31));,&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|XorTable_Multi,Oz-fglobal-isel|Ofast-fglobal-isel|Os--unroll-count=100|Oz--unroll-count=50|O2--unroll-count=100|O3--unroll-force-peel-count=50|O3--unroll-count=50|O2--unroll-force-peel-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2-fglobal-isel|Ofast--unroll-count=100|O2--unroll-force-peel-count=50|O3--unroll-count=100|O3-fglobal-isel|Ofast--unroll-count=50|Os--unroll-count=50|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|Ofast--unroll-force-peel-count=100|O3--unroll-force-peel-count=100|Oz--unroll-count=100|Os-fglobal-isel|O1-fglobal-isel,flag1,RISCV,clang14|clang20,cjump,515,YES,not_fixed
1866,12,        e2 |= t[lo2 + i] & ((word32)0 - (((word32)hi2 - 0x01) >> 31));,|,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|GetTable_Multi,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,516,YES,not_fixed
1866,26,        e2 |= t[lo2 + i] & ((word32)0 - (((word32)hi2 - 0x01) >> 31));,&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|GetTable_Multi,Oz-fglobal-isel|Ofast-fglobal-isel|Os--unroll-count=100|Oz--unroll-count=50|O2--unroll-count=100|O3--unroll-force-peel-count=50|O3--unroll-count=50|O2--unroll-force-peel-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2-fglobal-isel|Ofast--unroll-count=100|O2--unroll-force-peel-count=50|O3--unroll-count=100|O3-fglobal-isel|Ofast--unroll-count=50|Os--unroll-count=50|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|Ofast--unroll-force-peel-count=100|O3--unroll-force-peel-count=100|Oz--unroll-count=100|Os-fglobal-isel|O1-fglobal-isel,flag1,RISCV,clang14|clang20,cjump,517,YES,not_fixed
1898,12,        e2 |= t[lo2 + i] & ((word32)0 - (((word32)hi2 - 0x01) >> 31));,|,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|XorTable_Multi,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,516,YES,not_fixed
1898,26,        e2 |= t[lo2 + i] & ((word32)0 - (((word32)hi2 - 0x01) >> 31));,&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|XorTable_Multi,Oz-fglobal-isel|Ofast-fglobal-isel|Os--unroll-count=100|Oz--unroll-count=50|O2--unroll-count=100|O3--unroll-force-peel-count=50|O3--unroll-count=50|O2--unroll-force-peel-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2-fglobal-isel|Ofast--unroll-count=100|O2--unroll-force-peel-count=50|O3--unroll-count=100|O3-fglobal-isel|Ofast--unroll-count=50|Os--unroll-count=50|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|Ofast--unroll-force-peel-count=100|O3--unroll-force-peel-count=100|Oz--unroll-count=100|Os-fglobal-isel|O1-fglobal-isel,flag1,RISCV,clang14|clang20,cjump,517,YES,not_fixed
1868,12,        e3 |= t[lo3 + i] & ((word32)0 - (((word32)hi3 - 0x01) >> 31));,|,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|GetTable_Multi,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,518,YES,not_fixed
1868,26,        e3 |= t[lo3 + i] & ((word32)0 - (((word32)hi3 - 0x01) >> 31));,&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|GetTable_Multi,Oz-fglobal-isel|Ofast-fglobal-isel|Os--unroll-count=100|Oz--unroll-count=50|O2--unroll-count=100|O3--unroll-force-peel-count=50|O3--unroll-count=50|O2--unroll-force-peel-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2-fglobal-isel|Ofast--unroll-count=100|O2--unroll-force-peel-count=50|O3--unroll-count=100|O3-fglobal-isel|Ofast--unroll-count=50|Os--unroll-count=50|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|Ofast--unroll-force-peel-count=100|O3--unroll-force-peel-count=100|Oz--unroll-count=100|Os-fglobal-isel|O1-fglobal-isel,flag1,RISCV,clang14|clang20,cjump,519,YES,not_fixed
1900,12,        e3 |= t[lo3 + i] & ((word32)0 - (((word32)hi3 - 0x01) >> 31));,|,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|XorTable_Multi,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,518,YES,not_fixed
1900,26,        e3 |= t[lo3 + i] & ((word32)0 - (((word32)hi3 - 0x01) >> 31));,&,wolfssl,wolfcrypt/src/aes.c,wc_AesCbcDecrypt|wc_AesEncrypt|XorTable_Multi,Oz-fglobal-isel|Ofast-fglobal-isel|Os--unroll-count=100|Oz--unroll-count=50|O2--unroll-count=100|O3--unroll-force-peel-count=50|O3--unroll-count=50|O2--unroll-force-peel-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2-fglobal-isel|Ofast--unroll-count=100|O2--unroll-force-peel-count=50|O3--unroll-count=100|O3-fglobal-isel|Ofast--unroll-count=50|Os--unroll-count=50|Ofast--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|Ofast--unroll-force-peel-count=100|O3--unroll-force-peel-count=100|Oz--unroll-count=100|Os-fglobal-isel|O1-fglobal-isel,flag1,RISCV,clang14|clang20,cjump,519,YES,not_fixed
20929,14,        good |= mask & (data[sz - 1 - i] ^ paddingSz);,|,wolfssl,src/internal.c,TimingPadVerify,Ofast|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,504,YES,wolfssl@aa87b35
20929,22,        good |= mask & (data[sz - 1 - i] ^ paddingSz);,&,wolfssl,src/internal.c,TimingPadVerify,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Oz--fast-isel|O2--fast-isel|O1--fast-isel|Ofast-fglobal-isel|Os-fglobal-isel|O3-fglobal-isel|Os--x86-cmov-converter-force-all|O3--fast-isel|Ofast--fast-isel|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2-fglobal-isel|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|Os--fast-isel,flag1,X8664|RISCV,clang14|clang18|clang20,cjump,282,YES,wolfssl@aa87b35
1639,13,        inc &= 1 - (((word32)0 - pkcsBlock[i]) >> 31);,&,wolfssl,wolfcrypt/src/rsa.c,wc_RsaUnPad_ex,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Ofast-fglobal-isel|Os-fglobal-isel|O3-fglobal-isel|Os--x86-cmov-converter-force-all|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2-fglobal-isel|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all,flag1,X8664|RISCV,clang18|clang20,cjump,305,YES,wolfssl@aa87b35
1869,17,        invalid |= (byte)~pastSep;,|,wolfssl,wolfcrypt/src/rsa.c,wc_RsaUnPad_ex,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast|O1|O2--fast-isel|O1--fast-isel|Os|Oz--fast-isel|O3|Os--x86-cmov-converter-force-all|O3--fast-isel|Ofast--fast-isel|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2|Os--fast-isel|Oz,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,306,YES,wolfssl@aa87b35
1871,17,"        invalid |= ctMaskNotEq(pkcsBlock[0], 0x00);",|,wolfssl,wolfcrypt/src/rsa.c,wc_RsaPrivateDecrypt|wc_RsaPrivateDecryptInline,Ofast--inline-instr-cost=0|O3--inline-instr-cost=0|O2--inline-instr-cost=0|O1--inline-instr-cost=0,flag1,RISCV,clang18,cjump,307,YES,wolfssl@aa87b35
2673,15,"        len16 -= min(2 * OPAQUE16_LEN + extLen, len16);",-,wolfssl,src/tls.c,TLSX_SNI_GetFromBuffer,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all,flag1,X8664,clang18|clang20,cjump,291,NO,not_fixed
7301,46,        r->dp[i] = (a->dp[i] >> 1) | (a->dp[i+1] << (SP_WORD_SIZE - 1));,+,wolfssl,wolfcrypt/src/sp_int.c,sp_div_2|_sp_invmod|sp_div_2_mod_ct,Ofast|O3|O2,levels,X8664|AArch64,clang14|clang18|clang20,cjump,310,NO,not_fixed
